X,Y,OBJECTID,id,ask,bedrooms,title,address,posting_da,created_at,updated_at,source_id,survey_id,XCoord,YCoord,Loc_ID,geog_code,AREA,PERIMETER,HOOD_,HOOD_ID,HOOD_NAME
233078.450063937722007,903954.823573328671046,5723,48338.00000000000,1800.00000000000,2.00000000000,2BR/1BA Apartment - Prescott St,,2015-10-15 16:45:48,2015-11-12 22:49:27.674485,2015-11-12 22:49:27.674485,2.00000000000,29.00000000000,233078.45006400000,903954.82357300003,0,233078.450064_903954.823573,5365409.40627,9304.23833,4,12,Prospect Hill
231907.427149354538415,904327.073485817061737,5728,48356.00000000000,2300.00000000000,2.00000000000,2BR/1BA Apartment - 13 Peterson Terrace,,2015-10-31 23:12:55,2015-11-12 22:49:27.742673,2015-11-12 22:49:27.742673,2.00000000000,29.00000000000,231907.42714900000,904327.07348599995,0,231907.427149_904327.073486,9834653.37944,14217.37817,11,9,Spring Hill
232150.22986668345402,905250.134534446522593,5730,48366.00000000000,2200.00000000000,2.00000000000,2BR/1BA Apartment - 85 Boston Ave,,2015-10-07 00:05:47,2015-11-12 22:49:27.77775,2015-11-12 22:49:27.77775,2.00000000000,29.00000000000,232150.22986699999,905250.13453399995,0,232150.229867_905250.134534,5164364.67909,9614.32488,8,4,Powder House
233031.549936468771193,903421.425679672043771,5732,48368.00000000000,2250.00000000000,2.00000000000,2BR/3BA Apartment - 352R Somerville Ave,,2015-08-31 09:39:40,2015-11-12 22:49:27.785231,2015-11-12 22:49:27.785231,2.00000000000,29.00000000000,233031.54993600000,903421.42567999999,0,233031.549936_903421.42568,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
232727.784624385414645,904986.213116560946219,5736,48381.00000000000,1900.00000000000,2.00000000000,2BR/1BA Apartment - 478 Medford St,,2015-09-04 23:21:37,2015-11-12 22:49:31.322483,2015-11-12 22:49:31.322483,2.00000000000,29.00000000000,232727.78462399999,904986.21311699995,0,232727.784624_904986.213117,8985314.92405,14402.35155,10,8,Winter Hill
234248.142341173253953,903920.108079200843349,5740,48394.00000000000,2100.00000000000,2.00000000000,"Two BR, 1.0 BA, 1000 sqft, $2,100 - Two BR",,2015-11-10 16:49:55,2015-11-12 22:49:31.367108,2015-11-12 22:49:31.367108,2.00000000000,29.00000000000,234248.14234100000,903920.10807900003,0,234248.142341_903920.108079,20551531.86904,19423.22944,5,6,East Somerville
233121.037004247686127,903655.112015634775162,5742,48399.00000000000,1995.00000000000,2.00000000000,2BR/1BA Apartment - 13 Vinal Ave,,2015-08-08 05:37:56,2015-11-12 22:49:31.386274,2015-11-12 22:49:31.386274,2.00000000000,29.00000000000,233121.03700400001,903655.11201599997,0,233121.037004_903655.112016,5365409.40627,9304.23833,4,12,Prospect Hill
233695.188913187594153,904135.481128473882563,5744,48407.00000000000,1700.00000000000,2.00000000000,2BR/1BA Apartment - 6 Dana St,,2015-09-12 23:02:18,2015-11-12 22:49:31.415857,2015-11-12 22:49:31.415857,2.00000000000,29.00000000000,233695.18891299999,904135.48112799996,0,233695.188913_904135.481128,8985314.92405,14402.35155,10,8,Winter Hill
231715.283463302039308,904937.136061592260376,5745,48410.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 76 Lexington Ave,,2015-09-29 23:22:06,2015-11-12 22:49:31.425593,2015-11-12 22:49:31.425593,2.00000000000,29.00000000000,231715.28346300000,904937.13606199995,0,231715.283463_904937.136062,8755078.92698,16630.09081,7,3,Davis Square
233441.616570449143182,903778.817461736849509,5746,48411.00000000000,1850.00000000000,2.00000000000,2BR/1BA Apartment - 24 Thorpe St,,2015-11-05 01:54:20,2015-11-12 22:49:31.428773,2015-11-12 22:49:31.428773,2.00000000000,29.00000000000,233441.61657000001,903778.81746199995,0,233441.61657_903778.817462,5365409.40627,9304.23833,4,12,Prospect Hill
232539.342784984561149,903008.138128692517057,5747,48412.00000000000,1750.00000000000,2.00000000000,2BR/1BA Apartment - 88 Beacon St,,2015-10-16 00:09:55,2015-11-12 22:49:31.432001,2015-11-12 22:49:31.432001,2.00000000000,29.00000000000,232539.34278499999,903008.13812899997,0,232539.342785_903008.138129,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
232349.155205598741304,903173.877314659766853,5748,48421.00000000000,2600.00000000000,2.00000000000,2BR/1BA Apartment - 435 Washington St,,2015-08-20 22:29:54,2015-11-12 22:49:31.464617,2015-11-12 22:49:31.464617,2.00000000000,29.00000000000,232349.15520600000,903173.87731500005,0,232349.155206_903173.877315,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
233216.28363478416577,904410.896749761421233,5750,48425.00000000000,2250.00000000000,2.00000000000,2BR/1BA Apartment - 183 School St,,2015-08-08 06:05:00,2015-11-12 22:49:35.070147,2015-11-12 22:49:35.070147,2.00000000000,29.00000000000,233216.28363500000,904410.89674999996,0,233216.283635_904410.89675,8985314.92405,14402.35155,10,8,Winter Hill
231688.177308796177385,905470.192105447407812,5753,48430.00000000000,2300.00000000000,2.00000000000,2BR/1BA Apartment - 42 Bay State Ave,,2015-08-11 22:34:42,2015-11-12 22:49:35.089075,2015-11-12 22:49:35.089075,2.00000000000,29.00000000000,231688.17730899999,905470.19210500002,0,231688.177309_905470.192105,5164364.67909,9614.32488,8,4,Powder House
232510.265694359753979,903952.170681894524023,5761,48443.00000000000,1800.00000000000,2.00000000000,2BR/1BA Apartment - 33 Central St,,2015-10-10 01:14:21,2015-11-12 22:49:35.137194,2015-11-12 22:49:35.137194,2.00000000000,29.00000000000,232510.26569400000,903952.17068200000,0,232510.265694_903952.170682,9834653.37944,14217.37817,11,9,Spring Hill
233019.659333192830672,904198.920010485104285,5766,48456.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 14 Madison St,,2015-11-06 01:43:06,2015-11-12 22:49:35.185659,2015-11-12 22:49:35.185659,2.00000000000,29.00000000000,233019.65933299999,904198.92001000000,0,233019.659333_904198.92001,2531078.48422,8784.65651,12,10,Central Hill
234520.751978464482818,903706.283143764128909,5773,48473.00000000000,2300.00000000000,2.00000000000,2BR/1BA Apartment - 74 Mt Vernon St,,2015-10-31 23:42:58,2015-11-12 22:49:38.776467,2015-11-12 22:49:38.776467,2.00000000000,29.00000000000,234520.75197799999,903706.28314399999,0,234520.751978_903706.283144,20551531.86904,19423.22944,5,6,East Somerville
233879.380768304137746,905213.832233563764021,5775,48477.00000000000,2100.00000000000,2.00000000000,2BR/1BA Apartment - 78 Governor Winthrop Rd,,2015-10-16 00:20:14,2015-11-12 22:49:38.79102,2015-11-12 22:49:38.79102,2.00000000000,29.00000000000,233879.38076800000,905213.83223399997,0,233879.380768_905213.832234,10083513.92694,13786.53580,3,5,Ten Hills
232226.875703359663021,904695.091761318501085,5776,48484.00000000000,3011.00000000000,2.00000000000,2BR/2BA Apartment - 1 Albion Pl,,2015-08-08 03:35:23,2015-11-12 22:49:38.817397,2015-11-12 22:49:38.817397,2.00000000000,29.00000000000,232226.87570300000,904695.09176099999,0,232226.875703_904695.091761,6232546.13042,14043.14751,9,7,Magoun / Albion
232173.055826300638728,903861.755107661243528,5778,48490.00000000000,1875.00000000000,2.00000000000,2BR/1BA Apartment - 14 Spring St,,2015-10-22 00:38:05,2015-11-12 22:49:38.838664,2015-11-12 22:49:38.838664,2.00000000000,29.00000000000,232173.05582600000,903861.75510800001,0,232173.055826_903861.755108,9834653.37944,14217.37817,11,9,Spring Hill
233420.601219155592844,904733.994585197651759,5782,48495.00000000000,1800.00000000000,2.00000000000,2BR/1BA Apartment - 326 Broadway,,2015-10-10 01:24:20,2015-11-12 22:49:38.858261,2015-11-12 22:49:38.858261,2.00000000000,29.00000000000,233420.60121900000,904733.99458499998,0,233420.601219_904733.994585,8985314.92405,14402.35155,10,8,Winter Hill
233665.765123119577765,903402.220984706655145,5786,48510.00000000000,2200.00000000000,2.00000000000,2BR/1BA Apartment - 14 Boston St,,2015-10-04 01:54:44,2015-11-12 22:49:38.912943,2015-11-12 22:49:38.912943,2.00000000000,29.00000000000,233665.76512299999,903402.22098500002,0,233665.765123_903402.220985,5365409.40627,9304.23833,4,12,Prospect Hill
233117.161133541289018,904477.075910181505606,5787,48511.00000000000,1900.00000000000,2.00000000000,2BR/1BA Apartment - 381 Medford St,,2015-08-13 22:31:54,2015-11-12 22:49:38.916524,2015-11-12 22:49:38.916524,2.00000000000,29.00000000000,233117.16113399999,904477.07591000001,0,233117.161134_904477.07591,8985314.92405,14402.35155,10,8,Winter Hill
232004.920478620944778,904616.321660225279629,5788,48512.00000000000,2100.00000000000,2.00000000000,2BR/1BA Apartment - 270 Highland Ave,,2015-09-11 22:20:17,2015-11-12 22:49:38.919807,2015-11-12 22:49:38.919807,2.00000000000,29.00000000000,232004.92047899999,904616.32166000002,0,232004.920479_904616.32166,9834653.37944,14217.37817,11,9,Spring Hill
232533.014189208508469,904374.374888708582148,5792,48517.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 67 Benton Rd,,2015-10-31 23:41:45,2015-11-12 22:49:38.940587,2015-11-12 22:49:38.940587,2.00000000000,29.00000000000,232533.01418900001,904374.37488899997,0,232533.014189_904374.374889,6232546.13042,14043.14751,9,7,Magoun / Albion
232939.608612985670334,903709.79814011848066,5793,48528.00000000000,2790.00000000000,2.00000000000,2BR/1BA Apartment - 37 Quincy St,,2015-11-05 01:43:41,2015-11-12 22:49:42.521987,2015-11-12 22:49:42.521987,2.00000000000,29.00000000000,232939.60861299999,903709.79813999997,0,232939.608613_903709.79814,5365409.40627,9304.23833,4,12,Prospect Hill
232849.648712741356576,903576.082576794316992,5801,48545.00000000000,1800.00000000000,2.00000000000,2BR/1BA Apartment - 3 Quincy St,,2015-09-18 02:12:30,2015-11-12 22:49:42.585902,2015-11-12 22:49:42.585902,2.00000000000,29.00000000000,232849.64871300000,903576.08257700002,0,232849.648713_903576.082577,5365409.40627,9304.23833,4,12,Prospect Hill
232028.102083033096278,904949.663618709426373,5802,48548.00000000000,2100.00000000000,2.00000000000,2BR/1BA Apartment - 2 Morrison Ave,,2015-11-04 00:42:11,2015-11-12 22:49:42.595914,2015-11-12 22:49:42.595914,2.00000000000,29.00000000000,232028.10208300001,904949.66361900000,0,232028.102083_904949.663619,5164364.67909,9614.32488,8,4,Powder House
231776.585825968999416,904126.538786041317508,5803,48549.00000000000,2500.00000000000,2.00000000000,2BR/2BA Apartment - 23 Elm St,,2015-08-08 06:14:59,2015-11-12 22:49:42.599577,2015-11-12 22:49:42.599577,2.00000000000,29.00000000000,231776.58582599999,904126.53878599999,0,231776.585826_904126.538786,9834653.37944,14217.37817,11,9,Spring Hill
231937.332752284128219,904993.681759861647151,5806,48566.00000000000,2100.00000000000,2.00000000000,2BR/1BA Apartment - 25 Morrison Ave,,2015-09-19 17:34:51,2015-11-12 22:49:42.658969,2015-11-12 22:49:42.658969,2.00000000000,29.00000000000,231937.33275199999,904993.68175999995,0,231937.332752_904993.68176,5164364.67909,9614.32488,8,4,Powder House
232386.491236739268061,904007.13816676964052,5814,48589.00000000000,2350.00000000000,2.00000000000,2BR/1BA Apartment - 25 Monmouth St,,2015-11-04 00:41:57,2015-11-12 22:49:46.320367,2015-11-12 22:49:46.320367,2.00000000000,29.00000000000,232386.49123700001,904007.13816700003,0,232386.491237_904007.138167,9834653.37944,14217.37817,11,9,Spring Hill
231984.860841890738811,905404.889826168539003,5820,48606.00000000000,2300.00000000000,2.00000000000,2BR/1BA Apartment - 124 Highland Rd,,2015-10-12 17:45:33,2015-11-12 22:49:46.383125,2015-11-12 22:49:46.383125,2.00000000000,29.00000000000,231984.86084199999,905404.88982599997,0,231984.860842_905404.889826,5164364.67909,9614.32488,8,4,Powder House
232056.351022626797203,904172.241538406116888,5821,48607.00000000000,2700.00000000000,2.00000000000,2BR/1BA Apartment - 12 Silvey Pl,,2015-08-08 03:10:54,2015-11-12 22:49:46.386445,2015-11-12 22:49:46.386445,2.00000000000,29.00000000000,232056.35102300000,904172.24153799994,0,232056.351023_904172.241538,9834653.37944,14217.37817,11,9,Spring Hill
232349.562348028848646,904873.38186513306573,5824,48610.00000000000,3190.00000000000,2.00000000000,2BR/2BA Apartment - 9 Maxwells Green,,2015-08-08 05:52:38,2015-11-12 22:49:46.396478,2015-11-12 22:49:46.396478,2.00000000000,29.00000000000,232349.56234800001,904873.38186500000,0,232349.562348_904873.381865,6232546.13042,14043.14751,9,7,Magoun / Albion
234618.748925709107425,903873.383532535051927,5827,48614.00000000000,2200.00000000000,2.00000000000,2BR/1BA Apartment - 81 Perkins St,,2015-10-14 15:15:59,2015-11-12 22:49:46.413779,2015-11-12 22:49:46.413779,2.00000000000,29.00000000000,234618.74892600000,903873.38353300001,0,234618.748926_903873.383533,20551531.86904,19423.22944,5,6,East Somerville
233348.133428753004409,904389.305810817750171,5828,48615.00000000000,2050.00000000000,2.00000000000,2BR/1BA Apartment - 73 Marshall St,,2015-09-27 17:21:10,2015-11-12 22:49:46.417254,2015-11-12 22:49:46.417254,2.00000000000,29.00000000000,233348.13342900001,904389.30581100006,0,233348.133429_904389.305811,8985314.92405,14402.35155,10,8,Winter Hill
232967.336627770826453,903065.672905044280924,5832,48626.00000000000,2200.00000000000,2.00000000000,2BR/2BA Apartment - 39 Adrian St,,2015-10-13 18:00:52,2015-11-12 22:49:50.020777,2015-11-12 22:49:50.020777,2.00000000000,29.00000000000,232967.33662799999,903065.67290500004,0,232967.336628_903065.672905,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
232371.14846481976565,903762.694571734289639,5838,48652.00000000000,1800.00000000000,2.00000000000,2BR/1BA Apartment - 2 Cypress St,,2015-10-16 00:26:26,2015-11-12 22:49:50.15251,2015-11-12 22:49:50.15251,2.00000000000,29.00000000000,232371.14846500001,903762.69457199995,0,232371.148465_903762.694572,9834653.37944,14217.37817,11,9,Spring Hill
231681.44785656046588,905136.925169678521343,5839,48655.00000000000,2500.00000000000,2.00000000000,2BR/1BA Apartment - 157 Willow Ave,,2015-09-20 01:37:50,2015-11-12 22:49:50.162951,2015-11-12 22:49:50.162951,2.00000000000,29.00000000000,231681.44785699999,905136.92516999994,0,231681.447857_905136.92517,5164364.67909,9614.32488,8,4,Powder House
233715.069708254944999,903424.673175694886595,5844,48670.00000000000,1950.00000000000,2.00000000000,2BR/1BA Apartment - 13 Boston St,,2015-10-11 17:33:30,2015-11-12 22:49:50.217985,2015-11-12 22:49:50.217985,2.00000000000,29.00000000000,233715.06970800000,903424.67317600001,0,233715.069708_903424.673176,5365409.40627,9304.23833,4,12,Prospect Hill
234366.409272832446732,903272.31962968618609,5846,48677.00000000000,2800.00000000000,2.00000000000,2BR/1BA Apartment - 10 1st Ave,,2015-08-26 17:25:16,2015-11-12 22:49:53.833932,2015-11-12 22:49:53.833932,2.00000000000,29.00000000000,234366.40927300000,903272.31963000004,0,234366.409273_903272.31963,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
233072.516641546419123,903466.04985409474466,5847,48678.00000000000,2350.00000000000,2.00000000000,2BR/1BA Apartment - 349 Somerville Ave,,2015-11-02 23:38:46,2015-11-12 22:49:53.838177,2015-11-12 22:49:53.838177,2.00000000000,29.00000000000,233072.51664200000,903466.04985399998,0,233072.516642_903466.049854,5365409.40627,9304.23833,4,12,Prospect Hill
231661.805593428987777,904014.941858669277281,5850,48687.00000000000,2300.00000000000,2.00000000000,2BR/1BA Apartment - 359 Beacon St,,2015-10-31 23:57:34,2015-11-12 22:49:53.870484,2015-11-12 22:49:53.870484,2.00000000000,29.00000000000,231661.80559300000,904014.94185900001,0,231661.805593_904014.941859,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
231750.526963101874571,904426.333216294180602,5858,48704.00000000000,2300.00000000000,2.00000000000,2BR/1BA Apartment - 40 Cedar St,,2015-09-29 17:50:54,2015-11-12 22:49:53.931934,2015-11-12 22:49:53.931934,2.00000000000,29.00000000000,231750.52696300001,904426.33321600000,0,231750.526963_904426.333216,9834653.37944,14217.37817,11,9,Spring Hill
234337.630415489518782,904105.268957550055347,5867,48732.00000000000,2905.00000000000,2.00000000000,2BR/2BA Apartment - 7 Franklin St,,2015-08-08 03:25:59,2015-11-12 22:49:57.571039,2015-11-12 22:49:57.571039,2.00000000000,29.00000000000,234337.63041499999,904105.26895800000,0,234337.630415_904105.268958,20551531.86904,19423.22944,5,6,East Somerville
234091.353835893038195,903948.559026011731476,5868,48735.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 75 Glen St,,2015-10-14 15:47:46,2015-11-12 22:49:57.586527,2015-11-12 22:49:57.586527,2.00000000000,29.00000000000,234091.35383599999,903948.55902599997,0,234091.353836_903948.559026,20551531.86904,19423.22944,5,6,East Somerville
233530.979299319122219,904034.724425385822542,5869,48739.00000000000,1750.00000000000,2.00000000000,2BR/1BA Apartment - 94 Gilman St,,2015-10-12 17:45:52,2015-11-12 22:49:57.600831,2015-11-12 22:49:57.600831,2.00000000000,29.00000000000,233530.97929900000,904034.72442500002,0,233530.979299_904034.724425,8985314.92405,14402.35155,10,8,Winter Hill
233203.90053777245339,905288.361193362739868,5870,48740.00000000000,1800.00000000000,2.00000000000,2BR/1BA Apartment - 5 Century St,,2015-09-23 23:52:24,2015-11-12 22:49:57.604662,2015-11-12 22:49:57.604662,2.00000000000,29.00000000000,233203.90053799999,905288.36119299999,0,233203.900538_905288.361193,10083513.92694,13786.53580,3,5,Ten Hills
233294.127968255692394,903622.606762023526244,5873,48749.00000000000,1875.00000000000,2.00000000000,2BR/2BA Apartment - 31 Walnut St,,2015-11-03 14:07:31,2015-11-12 22:49:57.639236,2015-11-12 22:49:57.639236,2.00000000000,29.00000000000,233294.12796799999,903622.60676200001,0,233294.127968_903622.606762,5365409.40627,9304.23833,4,12,Prospect Hill
232174.928974232025212,905250.247655484010465,5874,48750.00000000000,2900.00000000000,2.00000000000,2BR/2BA Apartment - 270 Cedar St,,2015-10-12 17:45:23,2015-11-12 22:49:57.642817,2015-11-12 22:49:57.642817,2.00000000000,29.00000000000,232174.92897400001,905250.24765499996,0,232174.928974_905250.247655,5164364.67909,9614.32488,8,4,Powder House
232517.934566098585492,904074.392659558099695,5877,48765.00000000000,2500.00000000000,2.00000000000,2BR/1BA Apartment - 48 Central St,,2015-10-11 17:33:40,2015-11-12 22:49:57.698209,2015-11-12 22:49:57.698209,2.00000000000,29.00000000000,232517.93456600001,904074.39266000001,0,232517.934566_904074.39266,9834653.37944,14217.37817,11,9,Spring Hill
233022.270350502280053,903643.539131108322181,5878,48766.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 28 Summer St,,2015-09-23 23:56:19,2015-11-12 22:49:57.704885,2015-11-12 22:49:57.704885,2.00000000000,29.00000000000,233022.27035100001,903643.53913100006,0,233022.270351_903643.539131,5365409.40627,9304.23833,4,12,Prospect Hill
232859.598386014899006,903209.570074680028483,5880,48775.00000000000,1900.00000000000,2.00000000000,2BR/1BA Apartment - 17 Bowdoin St,,2015-10-12 17:45:18,2015-11-12 22:50:01.328094,2015-11-12 22:50:01.328094,2.00000000000,29.00000000000,232859.59838600000,903209.57007500005,0,232859.598386_903209.570075,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
232376.157353695947677,904462.51301754952874,5882,48785.00000000000,2295.00000000000,2.00000000000,2BR/1BA Apartment - 203 Highland Ave,,2015-08-18 21:59:07,2015-11-12 22:50:01.364774,2015-11-12 22:50:01.364774,2.00000000000,29.00000000000,232376.15735400000,904462.51301800006,0,232376.157354_904462.513018,6232546.13042,14043.14751,9,7,Magoun / Albion
232807.695493389619514,903742.504332069307566,5884,48796.00000000000,2200.00000000000,2.00000000000,2BR/1BA Apartment - 7 Landers St,,2015-10-18 00:39:41,2015-11-12 22:50:01.407148,2015-11-12 22:50:01.407148,2.00000000000,29.00000000000,232807.69549300001,903742.50433200004,0,232807.695493_903742.504332,9834653.37944,14217.37817,11,9,Spring Hill
232637.345023337751627,903186.318233223515563,5886,48799.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 17 Magnus Ave,,2015-10-06 23:52:41,2015-11-12 22:50:01.416758,2015-11-12 22:50:01.416758,2.00000000000,29.00000000000,232637.34502300000,903186.31823300000,0,232637.345023_903186.318233,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
234123.212775643507484,904170.871222926885821,5888,48802.00000000000,1950.00000000000,2.00000000000,2BR/1BA Apartment - 20 Rush St,,2015-10-20 17:36:41,2015-11-12 22:50:01.429733,2015-11-12 22:50:01.429733,2.00000000000,29.00000000000,234123.21277600000,904170.87122299999,0,234123.212776_904170.871223,20551531.86904,19423.22944,5,6,East Somerville
231977.133784094912698,905293.775746564846486,5889,48804.00000000000,2300.00000000000,2.00000000000,2BR/2BA Apartment - 95 Highland Rd,,2015-10-20 17:35:57,2015-11-12 22:50:01.436872,2015-11-12 22:50:01.436872,2.00000000000,29.00000000000,231977.13378400001,905293.77574700001,0,231977.133784_905293.775747,5164364.67909,9614.32488,8,4,Powder House
233026.587766158627346,904476.649406532640569,5896,48819.00000000000,2200.00000000000,2.00000000000,2BR/1BA Apartment - 10 Thurston St,,2015-08-15 17:11:28,2015-11-12 22:50:01.49198,2015-11-12 22:50:01.49198,2.00000000000,29.00000000000,233026.58776600001,904476.64940700005,0,233026.587766_904476.649407,8985314.92405,14402.35155,10,8,Winter Hill
232448.415398100856692,904862.730031021637842,5899,48826.00000000000,1700.00000000000,2.00000000000,2BR/1BA Apartment - 278 Lowell St,,2015-11-01 00:31:51,2015-11-12 22:50:04.972745,2015-11-12 22:50:04.972745,2.00000000000,29.00000000000,232448.41539800001,904862.73003099998,0,232448.415398_904862.730031,6232546.13042,14043.14751,9,7,Magoun / Albion
232549.276401929731946,904418.88171908876393,5904,48844.00000000000,2200.00000000000,2.00000000000,2BR/1BA Apartment - 81 Benton Rd,,2015-10-12 17:45:16,2015-11-12 22:50:05.041238,2015-11-12 22:50:05.041238,2.00000000000,29.00000000000,232549.27640199999,904418.88171900006,0,232549.276402_904418.881719,6232546.13042,14043.14751,9,7,Magoun / Albion
233782.347064606205095,904846.804252529982477,5910,48862.00000000000,1850.00000000000,2.00000000000,2BR/1BA Apartment - 62 Grant St,,2015-08-29 22:29:13,2015-11-12 22:50:05.106459,2015-11-12 22:50:05.106459,2.00000000000,29.00000000000,233782.34706500001,904846.80425299995,0,233782.347065_904846.804253,10083513.92694,13786.53580,3,5,Ten Hills
232011.179621071496513,905049.557390481000766,5911,48863.00000000000,2700.00000000000,2.00000000000,2BR/1BA Apartment - 16 Boston Ave,,2015-10-14 15:24:44,2015-11-12 22:50:05.110973,2015-11-12 22:50:05.110973,2.00000000000,29.00000000000,232011.17962099999,905049.55738999997,0,232011.179621_905049.55739,5164364.67909,9614.32488,8,4,Powder House
232943.518891517363954,904631.769549062475562,5916,48875.00000000000,1600.00000000000,2.00000000000,2BR/1BA Apartment - 418 Medford St,,2015-09-18 17:33:55,2015-11-12 22:50:08.650398,2015-11-12 22:50:08.650398,2.00000000000,29.00000000000,232943.51889199999,904631.76954899996,0,232943.518892_904631.769549,8985314.92405,14402.35155,10,8,Winter Hill
232345.267617716162931,904018.056064552394673,5919,48885.00000000000,2200.00000000000,2.00000000000,2BR/1BA Apartment - 28 Harvard St,,2015-10-14 14:47:46,2015-11-12 22:50:08.687634,2015-11-12 22:50:08.687634,2.00000000000,29.00000000000,232345.26761800001,904018.05606500001,0,232345.267618_904018.056065,9834653.37944,14217.37817,11,9,Spring Hill
233212.448727034410695,905221.754243071423844,5921,48892.00000000000,1850.00000000000,2.00000000000,2BR/1BA Apartment - 1 Edgar Terrace,,2015-08-08 03:10:57,2015-11-12 22:50:08.712706,2015-11-12 22:50:08.712706,2.00000000000,29.00000000000,233212.44872700001,905221.75424299994,0,233212.448727_905221.754243,10083513.92694,13786.53580,3,5,Ten Hills
232312.840700023982208,903906.828218809328973,5922,48894.00000000000,1900.00000000000,2.00000000000,2BR/1BA Apartment - Harvard St,,2015-10-26 16:18:13,2015-11-12 22:50:08.719246,2015-11-12 22:50:08.719246,2.00000000000,29.00000000000,232312.84070000000,903906.82821900002,0,232312.8407_903906.828219,9834653.37944,14217.37817,11,9,Spring Hill
232011.230252799694426,905038.449739317060448,5926,48910.00000000000,1900.00000000000,2.00000000000,2BR/1BA Apartment - 14 Boston Ave,,2015-10-14 16:42:23,2015-11-12 22:50:08.781686,2015-11-12 22:50:08.781686,2.00000000000,29.00000000000,232011.23025299999,905038.44973899995,0,232011.230253_905038.449739,5164364.67909,9614.32488,8,4,Powder House
233344.757983366667759,905100.194400875712745,5931,48921.00000000000,1750.00000000000,2.00000000000,2BR/1BA Apartment - 120 Jaques St,,2015-10-04 01:56:19,2015-11-12 22:50:08.82402,2015-11-12 22:50:08.82402,2.00000000000,29.00000000000,233344.75798299999,905100.19440100004,0,233344.757983_905100.194401,10083513.92694,13786.53580,3,5,Ten Hills
232357.744646969629684,904884.527440945501439,5932,48922.00000000000,3250.00000000000,2.00000000000,2BR/2BA Apartment - 5 Maxwells Green,,2015-09-04 23:19:20,2015-11-12 22:50:12.401235,2015-11-12 22:50:12.401235,2.00000000000,29.00000000000,232357.74464700001,904884.52744099998,0,232357.744647_904884.527441,6232546.13042,14043.14751,9,7,Magoun / Albion
232508.414827075903304,904352.045244931592606,5947,48961.00000000000,1800.00000000000,2.00000000000,2BR/1BA Apartment - 173 Highland Ave,,2015-10-31 23:42:57,2015-11-12 22:50:12.545873,2015-11-12 22:50:12.545873,2.00000000000,29.00000000000,232508.41482700000,904352.04524500004,0,232508.414827_904352.045245,9834653.37944,14217.37817,11,9,Spring Hill
233385.029109346825862,903556.391072869999334,5949,48965.00000000000,1900.00000000000,2.00000000000,2BR/1BA Apartment - 59 Columbus Ave,,2015-10-14 17:04:19,2015-11-12 22:50:12.559612,2015-11-12 22:50:12.559612,2.00000000000,29.00000000000,233385.02910900000,903556.39107300004,0,233385.029109_903556.391073,5365409.40627,9304.23833,4,12,Prospect Hill
232509.854390652355505,904041.031667072558776,5952,48973.00000000000,2000.00000000000,2.00000000000,2BR/1BA Apartment - 151 Summer St,,2015-08-18 22:04:09,2015-11-12 22:50:16.143867,2015-11-12 22:50:16.143867,2.00000000000,29.00000000000,232509.85439100000,904041.03166700003,0,232509.854391_904041.031667,9834653.37944,14217.37817,11,9,Spring Hill
232017.761735854350263,903605.564907353022136,5953,48977.00000000000,2950.00000000000,2.00000000000,2BR/2BA Apartment - 255 Beacon St,,2015-07-18 00:31:22,2015-11-12 22:50:16.157758,2015-11-12 22:50:16.157758,2.00000000000,29.00000000000,232017.76173599999,903605.56490700005,0,232017.761736_903605.564907,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
232555.399274476629216,904874.333037370350212,5964,48997.00000000000,3035.00000000000,2.00000000000,2BR/2BA Apartment - 17 Trull St,,2015-08-08 03:26:15,2015-11-12 22:50:16.233829,2015-11-12 22:50:16.233829,2.00000000000,29.00000000000,232555.39927400000,904874.33303700003,0,232555.399274_904874.333037,6232546.13042,14043.14751,9,7,Magoun / Albion
233455.387654024263611,904345.384388313163072,5970,49009.00000000000,2100.00000000000,2.00000000000,2BR/1BA Apartment - Radcliffe Rd,,2015-08-28 01:47:14,2015-11-12 22:50:16.276242,2015-11-12 22:50:16.276242,2.00000000000,29.00000000000,233455.38765399999,904345.38438800001,0,233455.387654_904345.384388,8985314.92405,14402.35155,10,8,Winter Hill
232126.140527431271039,905116.729657136602327,5981,49038.00000000000,2450.00000000000,2.00000000000,2BR/1BA Apartment - 206 Cedar St,,2015-09-20 01:16:03,2015-11-12 22:50:19.947275,2015-11-12 22:50:19.947275,2.00000000000,29.00000000000,232126.14052700001,905116.72965700005,0,232126.140527_905116.729657,5164364.67909,9614.32488,8,4,Powder House
